SPEED,acceleration,label
7.154285,-3.334769,2
4.0144978,-3.1397872,2
1.5323794,-2.4821184,2
0.6085717,-0.9238077,0
0,-0.6085717,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.618831,8.618831,1
11.981939,3.363108,1
14.118355,2.136416,1
17.411352,3.292997,1
20.938177,3.526825,1
24.12638,3.188203,1
24.673828,0.547448,5
24.425917,-0.247911,5
26.487747,2.06183,1
29.221596,2.733849,1
31.579132,2.357536,1
33.343933,1.764801,1
34.679512,1.335579,5
32.891056,-1.788456,2
32.873795,-0.017261,5
34.668835,1.79504,1
36.518543,1.849708,1
37.795074,1.276531,5
37.795074,0,5
37.59197,-0.203104,5
37.960247,0.368277,5
37.84202,-0.118227,5
37.563843,-0.278177,5
38.16603,0.602187,5
33.30174,-4.86429,2
33.30174,0,5
32.258354,-1.043386,5
33.29225,1.033896,5
32.709328,-0.582922,5
33.29762,0.588292,5
34.98527,1.68765,1
34.98527,0,5
35.446186,0.460916,5
36.31168,0.865494,5
36.372803,0.061123,5
34.906483,-1.46632,5
30.064835,-4.841648,2
30.064835,0,5
28.278004,-1.786831,2
27.125652,-1.152352,5
25.95425,-1.171402,5
25.774406,-0.179844,5
27.004162,1.229756,5
28.992424,1.988262,1
30.773758,1.781334,1
32.71117,1.937412,1
32.71117,0,5
32.894123,0.182953,5
32.343098,-0.551025,5
32.330296,-0.012802,5
31.744555,-0.585741,5
31.613058,-0.131497,5
32.932316,1.319258,5
34.081596,1.14928,5
34.081596,0,5
35.966633,1.885037,1
37.943695,1.977062,1
39.502045,1.55835,5
40.312004,0.809959,5
41.030033,0.718029,5
40.73511,-0.294923,5
36.313652,-4.421458,2
34.93817,-1.375482,5
34.60924,-0.32893,5
32.729275,-1.879965,2
26.139963,-6.589312,2
26.139963,0,5
24.924908,-1.215055,5
24.460707,-0.464201,5
23.928684,-0.532023,5
23.208,-0.720684,5
22.216282,-0.991718,5
22.14482,-0.071462,5
23.626692,1.481872,1
23.19666,-0.430032,5
22.68815,-0.50851,5
22.051071,-0.637079,5
20.057026,-1.994045,2
19.371286,-0.68574,0
21.55357,2.182284,1
21.55357,0,5
22.375105,0.821535,5
23.652725,1.27762,1
22.028955,-1.62377,2
17.709284,-4.319671,2
15.3425665,-2.3667175,2
14.978202,-0.3643645,0
15.401975,0.423773,0
21.045002,5.643027,1
21.045002,0,5
23.878584,2.833582,1
26.662643,2.784059,1
28.632336,1.969693,1
28.423035,-0.209301,5
28.739712,0.316677,5
32.139496,3.399784,1
32.139496,0,5
32.252556,0.11306,5
31.134054,-1.118502,5
30.74273,-0.391324,5
26.574682,-4.168048,2
26.47201,-0.102672,5
26.47201,0,5
27.605747,1.133737,5
29.94164,2.335893,1
32.279823,2.338183,1
36.039814,3.759991,1
36.039814,0,5
37.87233,1.832516,1
38.457237,0.584907,5
39.679947,1.22271,5
40.171608,0.491661,5
39.41363,-0.757978,5
37.653294,-1.760336,2
37.653294,0,5
35.49217,-2.161124,2
32.34442,-3.14775,2
29.162775,-3.181645,2
24.915628,-4.247147,2
22.77615,-2.139478,2
22.77615,0,5
21.933125,-0.843025,5
22.133293,0.200168,5
22.55555,0.422257,5
22.160433,-0.395117,5
21.783306,-0.377127,5
24.388435,2.605129,1
24.388435,0,5
25.787128,1.398693,1
26.728777,0.941649,5
26.905235,0.176458,5
26.720715,-0.18452,5
26.450184,-0.270531,5
26.450184,0,5
25.638235,-0.811949,5
23.860048,-1.778187,2
22.551691,-1.308357,2
19.709385,-2.842306,2
16.579256,-3.130129,2
15.226118,-1.353138,0
14.270149,-0.955969,0
13.4627075,-0.8074415,0
11.65752,-1.8051875,2
11.256979,-0.400541,0
8.11792,-3.139059,2
6.9826574,-1.1352626,0
6.9826574,0,0
6.1904125,-0.7922449,0
6.9204936,0.7300811,0
6.9703794,0.0498858,0
5.0909963,-1.8793831,0
3.7592528,-1.3317435,0
1.2679791,-2.4912737,2
0.9091832,-0.3587959,0
0,-0.9091832,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20.131348,20.131348,1
20.131348,0,0
17.531055,-2.600293,2
17.531055,0,0
21.58831,4.057255,1
21.58831,0,5
20.639725,-0.948585,0
20.128052,-0.511673,0
21.60818,1.480128,1
22.174183,0.566003,5
21.569519,-0.604664,5
21.569519,0,5
22.223408,0.653889,5
23.394684,1.171276,5
25.506428,2.111744,1
24.852198,-0.65423,5
23.148382,-1.703816,2
23.148382,0,5
19.714102,-3.43428,2
15.062969,-4.651133,2
10.888017,-4.174952,2
6.0400286,-4.8479884,2
2.692584,-3.3474446,2
2.1792905,-0.5132935,0
0.8363701,-1.3429204,0
0,-0.8363701,0
0,0,0
2.6112735,2.6112735,1
5.447633,2.8363595,1
9.023478,3.575845,1
13.917008,4.89353,1
16.477253,2.560245,1
20.368013,3.89076,1
20.368013,0,0
21.53309,1.165077,5
22.172699,0.639609,5
29.710203,7.537504,1
28.75218,-0.958023,5
29.288572,0.536392,5
29.288572,0,5
28.036366,-1.252206,5
27.15999,-0.876376,5
25.705963,-1.454027,2
24.359423,-1.34654,2
23.756601,-0.602822,5
23.756601,0,5
21.703413,-2.053188,2
22.322796,0.619383,5
24.208883,1.886087,1
24.348583,0.1397,5
24.20991,-0.138673,5
18.477005,-5.732905,2
18.477005,0,0
18.624172,0.147167,0
19.54879,0.924618,0
21.910019,2.361229,1
24.296385,2.386366,1
25.873623,1.577238,1
27.871641,1.998018,1
27.871641,0,5
26.453606,-1.418035,2
27.70439,1.250784,5
30.698128,2.993738,1
32.71901,2.020882,1
32.317062,-0.401948,5
32.44432,0.127258,5
32.55059,0.10627,5
31.11263,-1.43796,2
30.050968,-1.061662,5
27.477358,-2.57361,2
22.548025,-4.929333,2
22.548025,0,5
20.629839,-1.918186,2
19.327198,-1.302641,2
19.348276,0.021078,0
19.635563,0.287287,0
14.75848,-4.877083,2
14.75848,0,0
13.577075,-1.181405,0
8.901506,-4.675569,2
5.079899,-3.821607,2
4.71972,-0.360179,0
4.798745,0.079025,0
6.622409,1.823664,1
6.622409,0,0
8.783951,2.161542,1
9.375812,0.591861,0
10.296426,0.920614,0
9.510005,-0.786421,0
9.258424,-0.251581,0
9.865373,0.606949,0
10.331134,0.465761,0
11.001987,0.670853,0
16.640547,5.63856,1
20.765505,4.124958,1
21.19469,0.429185,5
21.473448,0.278758,5
21.806742,0.333294,5
21.17097,-0.635772,5
19.618536,-1.552434,2
19.03187,-0.586666,0
16.871609,-2.160261,2
9.410401,-7.461208,4
9.410401,0,0
8.094832,-1.315569,0
7.7545958,-0.3402362,0
9.641071,1.8864752,1
12.709655,3.068584,1
16.33714,3.627485,1
19.714579,3.377439,1
19.714579,0,0
20.801954,1.087375,5
24.232014,3.43006,1
25.404877,1.172863,5
27.152906,1.748029,1
27.152906,0,5
27.790625,0.637719,5
28.46581,0.675185,5
28.164963,-0.300847,5
28.339361,0.174398,5
27.806952,-0.532409,5
27.786469,-0.020483,5
27.394192,-0.392277,5
27.880798,0.486606,5
27.759796,-0.121002,5
28.44787,0.688074,5
29.752398,1.304528,5
33.42726,3.674862,1
32.421825,-1.005435,5
32.421825,0,5
30.201078,-2.220747,2
29.192816,-1.008262,5
28.343203,-0.849613,5
26.350868,-1.992335,2
23.535488,-2.81538,2
20.360756,-3.174732,2
18.06123,-2.299526,2
18.06123,0,0
17.883041,-0.178189,0
17.67432,-0.208721,0
17.783592,0.109272,0
17.159502,-0.62409,0
16.159052,-1.00045,0
13.331441,-2.827611,2
11.260595,-2.070846,2
11.260595,0,0
10.069691,-1.190904,0
10.022096,-0.047595,0
10.54323,0.521134,0
11.144368,0.601138,0
13.264665,2.120297,1
13.264665,0,0
14.39062,1.125955,0
17.434471,3.043851,1
20.229458,2.794987,1
22.1446,1.915142,1
22.748123,0.603523,5
22.748123,0,5
22.226112,-0.522011,5
21.551636,-0.674476,5
21.405106,-0.14653,5
21.286453,-0.118653,5
20.376406,-0.910047,0
18.926313,-1.450093,2
18.926313,0,0
15.239525,-3.686788,2
9.888856,-5.350669,2
6.1741,-3.714756,2
5.76911,-0.40499,0
5.4284787,-0.3406313,0
3.6208122,-1.8076665,0
0,-3.6208122,2
0,0,0
0.6424788,0.6424788,0
0,-0.6424788,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.1428332,3.1428332,1
2.957614,-0.1852192,0
4.9808836,2.0232696,1
5.6634054,0.6825218,0
0,-5.6634054,2
1.7147231,1.7147231,0
3.5710096,1.8562865,0
3.5710096,0,0
0,-3.5710096,2
5.0361595,5.0361595,1
10.8244095,5.78825,1
15.9254465,5.101037,1
25.67359,9.7481435,1
31.875275,6.201685,1
31.875275,0,5
35.753746,3.878471,1
38.034393,2.280647,1
38.411583,0.37719,5
38.408432,-0.003151,5
35.024364,-3.384068,2
35.024364,0,5
34.588505,-0.435859,5
35.491734,0.903229,5
36.70401,1.212276,5
37.281013,0.577003,5
36.95048,-0.330533,5
36.95048,0,5
37.646973,0.696493,5
37.509262,-0.137711,5
37.32814,-0.181122,5
36.397068,-0.931072,5
35.0426,-1.354468,5
35.97123,0.92863,5
38.80513,2.8339,1
38.80513,0,5
39.10834,0.30321,5
39.610867,0.502527,5
38.867535,-0.743332,5
39.4992,0.631665,5
38.72086,-0.77834,5
35.14222,-3.57864,2
32.222546,-2.919674,2
32.222546,0,5
30.663614,-1.558932,2
33.263947,2.600333,1
28.166855,-5.097092,2
24.454754,-3.712101,2
24.123669,-0.331085,5
22.629204,-1.494465,2
21.290499,-1.338705,2
20.45355,-0.836949,0
18.448301,-2.005249,2
16.414707,-2.033594,2
13.4293995,-2.9853075,2
12.019433,-1.4099665,0
12.019433,0,0
13.220099,1.200666,0
13.905332,0.685233,0
13.237757,-0.667575,0
13.171395,-0.066362,0
12.087922,-1.083473,0
9.917895,-2.170027,2
16.964891,7.046996,1
16.964891,0,0
15.610736,-1.354155,0
13.861048,-1.749688,2
14.542667,0.681619,0
16.223501,1.680834,1
16.616335,0.392834,0
16.616335,0,0
17.29847,0.682135,0
17.894552,0.596082,0
17.035765,-0.858787,0
15.069584,-1.966181,2
12.842307,-2.227277,2
12.842307,0,0
13.265741,0.423434,0
15.072888,1.807147,1
17.69911,2.626222,1
19.322586,1.623476,1
22.315157,2.992571,1
27.615822,5.300665,1
27.615822,0,5
27.646376,0.030554,5
28.159307,0.512931,5
28.34299,0.183683,5
27.586094,-0.756896,5
28.350067,0.763973,5
28.705667,0.3556,5
28.52209,-0.183577,5
28.62609,0.104,5
29.680578,1.054488,5
29.836945,0.156367,5
27.51672,-2.320225,2
24.748444,-2.768276,2
24.5673,-0.181144,5
25.633951,1.066651,5
25.633951,0,5
26.583672,0.949721,5
27.721607,1.137935,5
28.187054,0.465447,5
27.484047,-0.703007,5
25.403873,-2.080174,2
24.427574,-0.976299,5
24.386312,-0.041262,5
27.479078,3.092766,1
29.510012,2.030934,1
31.366436,1.856424,1
32.196285,0.829849,5
34.63907,2.442785,1
37.160698,2.521628,1
38.128693,0.967995,5
34.23533,-3.893363,2
34.23533,0,5
28.164774,-6.070556,2
25.13157,-3.033204,2
23.926619,-1.204951,5
26.922394,2.995775,1
26.922394,0,5
28.880924,1.95853,1
29.841589,0.960665,5
29.238705,-0.602884,5
29.799717,0.561012,5
24.395445,-5.404272,2
24.395445,0,5
19.048246,-5.347199,2
17.410675,-1.637571,2
17.365005,-0.04567,0
17.28977,-0.075235,0
17.597914,0.308144,0
19.266909,1.668995,1
19.266909,0,0
15.576459,-3.69045,2
10.146017,-5.430442,2
5.010548,-5.135469,2
1.6681198,-3.3424282,2
0,-1.6681198,0
0,0,0
5.8325653,5.8325653,1
5.8325653,0,0
10.573455,4.7408897,1
14.122359,3.548904,1
15.180252,1.057893,0
12.334437,-2.845815,2
5.6994486,-6.6349884,4
5.6994486,0,0
0,-5.6994486,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.148704,5.148704,1
5.7194257,0.5707217,0
4.2355657,-1.48386,0
3.395724,-0.8398417,0
0,-3.395724,2
0.6691437,0.6691437,0
0,-0.6691437,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.296775,9.296775,1
9.296775,0,0
12.005439,2.708664,1
14.129595,2.124156,1
15.024414,0.894819,0
15.972473,0.948059,0
17.91037,1.937897,1
16.378904,-1.531466,2
14.658365,-1.720539,2
12.3914795,-2.2668855,2
9.582279,-2.8092005,2
6.3394465,-3.2428325,2
3.0042636,-3.3351829,2
3.569316,0.5650524,0
5.212176,1.64286,0
6.916164,1.703988,0
6.7686954,-0.1474686,0
5.8438907,-0.9248047,0
4.715319,-1.1285717,0
4.2276797,-0.4876393,0
4.80325,0.5755703,0
4.9619656,0.1587156,0
4.0199013,-0.9420643,0
0,-4.0199013,2
0,0,0
3.226636,3.226636,1
5.3195577,2.0929217,1
7.9698906,2.6503329,1
8.803229,0.8333384,0
9.59068,0.787451,0
9.59068,0,0
10.397829,0.807149,0
6.879685,-3.518144,2
4.5888147,-2.2908703,2
4.7133765,0.1245618,0
5.8719826,1.1586061,0
5.8719826,0,0
4.5002213,-1.3717613,0
0,-4.5002213,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.856892,3.856892,1
3.856892,0,0
4.5978475,0.7409555,0
2.9573283,-1.6405192,0
0,-2.9573283,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.07262949,0.07262949,0
0,-0.07262949,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.062492,5.062492,1
5.062492,0,0
4.389433,-0.673059,0
3.6601346,-0.7292984,0
0,-3.6601346,2
0,0,0
0,0,0
0,0,0
2.2607303,2.2607303,1
2.5303967,0.2696664,0
0,-2.5303967,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.6713324,6.6713324,1
11.279875,4.6085426,1
13.395497,2.115622,1
14.945992,1.550495,1
14.653114,-0.292878,0
13.50747,-1.145644,0
11.012182,-2.495288,2
11.012182,0,0
7.6389046,-3.3732774,2
6.165618,-1.4732866,0
6.7157755,0.5501575,0
8.080443,1.3646675,0
9.524363,1.44392,0
11.069162,1.544799,0
14.208165,3.139003,1
18.025234,3.817069,1
18.025234,0,0
19.318052,1.292818,1
19.745857,0.427805,0
17.043694,-2.702163,2
16.676218,-0.367476,0
16.035608,-0.64061,0
15.053298,-0.98231,0
7.2541194,-7.7991786,4
7.2541194,0,0
4.744427,-2.5096924,2
1.7156467,-3.0287803,2
0,-1.7156467,0
0.181646,0.181646,0
0,-0.181646,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.983545,8.983545,1
11.38781,2.404265,1
12.555603,1.167793,0
12.555603,0,0
15.278695,2.723092,1
16.509447,1.230752,0
16.501787,-0.00766,0
15.092658,-1.409129,0
12.792797,-2.299861,2
11.24444,-1.548357,0
11.24444,0,0
14.580738,3.336298,1
16.457165,1.876427,1
17.140118,0.682953,0
16.645958,-0.49416,0
13.213721,-3.432237,2
13.213721,0,0
9.7554245,-3.4582965,2
7.808636,-1.9467885,2
7.7216134,-0.0870226,0
6.7096987,-1.0119147,0
5.427085,-1.2826137,0
9.373204,3.946119,1
20.220078,10.846874,1
24.747204,4.527126,1
24.747204,0,5
29.481796,4.734592,1
33.89665,4.414854,1
36.93848,3.04183,1
36.170433,-0.768047,5
36.077595,-0.092838,5
37.48996,1.412365,5
38.320816,0.830856,5
38.320816,0,5
39.151978,0.831162,5
39.87407,0.722092,5
41.649334,1.775264,1
41.93034,0.281006,5
40.459118,-1.471222,5
33.426105,-7.033013,4
33.426105,0,5
31.422745,-2.00336,2
30.476149,-0.946596,5
29.540186,-0.935963,5
27.965885,-1.574301,2
26.674723,-1.291162,5
22.656673,-4.01805,2
15.450605,-7.206068,4
15.450605,0,0
11.649335,-3.80127,2
7.8439875,-3.8053475,2
3.8945484,-3.9494391,2
0.33724713,-3.55730127,2
0,-0.33724713,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.2373214,4.2373214,1
10.31964,6.0823186,1
12.50169,2.18205,1
12.50169,0,0
14.69248,2.19079,1
15.253706,0.561226,0
18.281904,3.028198,1
21.518276,3.236372,1
26.010468,4.492192,1
26.010468,0,5
31.259396,5.248928,1
32.16348,0.904084,5
36.098606,3.935126,1
37.949585,1.850979,1
38.55965,0.610065,5
41.7397,3.18005,1
41.7397,0,5
43.826984,2.087284,1
45.197285,1.370301,5
45.975697,0.778412,5
46.554585,0.578888,5
46.92158,0.366995,5
46.52573,-0.39585,5
46.52573,0,5
45.608765,-0.916965,5
43.80548,-1.803285,2
42.26244,-1.54304,5
40.596027,-1.666413,2
37.251167,-3.34486,2
37.251167,0,5
35.895496,-1.355671,5
33.78523,-2.110266,2
31.444164,-2.341066,2
29.659658,-1.784506,2
28.38957,-1.270088,5
27.379303,-1.010267,5
25.301731,-2.077572,2
21.632296,-3.669435,2
19.17812,-2.454176,2
15.109059,-4.069061,2
11.259148,-3.849911,2
1.0768276,-10.1823204,4
1.0768276,0,0
0.62886673,-0.44796087,0
0,-0.62886673,0
0.45745304,0.45745304,0
0,-0.45745304,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.406343,7.406343,1
10.760278,3.353935,1
12.686723,1.926445,1
11.9178095,-0.7689135,0
11.9178095,0,0
11.969296,0.0514865,0
10.752357,-1.216939,0
7.9087124,-2.8436446,2
7.3781047,-0.5306077,0
10.828276,3.4501713,1
10.828276,0,0
10.557678,-0.270598,0
11.137144,0.579466,0
10.318062,-0.819082,0
10.241906,-0.076156,0
12.064083,1.822177,1
11.512565,-0.551518,0
9.905965,-1.6066,0
6.6383514,-3.2676136,2
2.3628707,-4.2754807,2
0,-2.3628707,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.350626,5.350626,1
7.764856,2.41423,1
10.031695,2.266839,1
12.9846115,2.9529165,1
14.5852785,1.600667,1
18.033478,3.4481995,1
21.948393,3.914915,1
25.843056,3.894663,1
28.66328,2.820224,1
30.518923,1.855643,1
33.011036,2.492113,1
37.14578,4.134744,1
37.14578,0,5
38.441517,1.295737,5
39.17701,0.735493,5
39.813187,0.636177,5
39.880363,0.067176,5
37.59406,-2.286303,2
31.662033,-5.932027,2
23.092026,-8.570007,4
23.092026,0,5
19.825884,-3.266142,2
16.765142,-3.060742,2
14.810412,-1.95473,2
13.010935,-1.799477,2
10.937898,-2.073037,2
8.943687,-1.994211,2
10.86933,1.925643,1
10.86933,0,0
12.877837,2.008507,1
15.661647,2.78381,1
18.95437,3.292723,1
22.242285,3.287915,1
24.27358,2.031295,1
25.292162,1.018582,5
26.899645,1.607483,1
26.899645,0,5
26.861532,-0.038113,5
25.70128,-1.160252,5
24.512152,-1.189128,5
23.18191,-1.330242,2
19.793283,-3.388627,2
16.890099,-2.903184,2
16.890099,0,0
16.332714,-0.557385,0
15.710439,-0.622275,0
17.63715,1.926711,1
19.280153,1.643003,1
20.595488,1.315335,1
20.124832,-0.470656,0
18.587566,-1.537266,2
15.913974,-2.673592,2
15.292068,-0.621906,0
12.06773,-3.224338,2
9.445563,-2.622167,2
5.424399,-4.021164,2
5.424399,0,0
3.7097478,-1.7146512,0
0,-3.7097478,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12.913553,12.913553,1
18.952604,6.039051,1
18.952604,0,0
23.614746,4.662142,1
27.324678,3.709932,1
30.450771,3.126093,1
32.663475,2.212704,1
33.820293,1.156818,5
33.820293,0,5
33.73873,-0.081563,5
33.784958,0.046228,5
35.662872,1.877914,1
37.747807,2.084935,1
39.91856,2.170753,1
43.3606,3.44204,1
43.3606,0,5
46.153534,2.792934,1
48.30368,2.150146,1
50.652306,2.348626,1
52.283363,1.631057,5
52.861717,0.578354,5
53.33774,0.476023,5
54.75864,1.4209,3
54.75864,0,3
55.40081,0.64217,3
55.69675,0.29594,3
56.333893,0.637143,3
56.71263,0.378737,3
57.064,0.35137,3
56.85135,-0.21265,3
56.644634,-0.206716,3
56.936012,0.291378,3
57.134537,0.198525,3
56.43507,-0.699467,3
55.8764,-0.55867,3
55.8764,0,3
55.272934,-0.603466,3
55.273106,0.000172,3
55.296566,0.02346,3
56.07703,0.780464,3
56.84987,0.77284,3
55.91413,-0.93574,3
55.91413,0,3
53.35646,-2.55767,2
48.82609,-4.53037,2
43.78493,-5.04116,2
40.99208,-2.79285,2
37.189896,-3.802184,2
37.189896,0,5
35.651146,-1.53875,2
35.978764,0.327618,5
37.711758,1.732994,1
39.519302,1.807544,1
42.02842,2.509118,1
46.927567,4.899147,1
46.927567,0,5
47.91567,0.988103,5
49.373558,1.457888,5
46.473927,-2.899631,2
44.723045,-1.750882,2
43.520386,-1.202659,5
41.64906,-1.871326,2
39.758926,-1.890134,2
39.668583,-0.090343,5
39.874596,0.206013,5
39.76783,-0.106766,5
38.878647,-0.889183,5
37.79388,-1.084767,5
37.623726,-0.170154,5
37.623726,0,5
36.75905,-0.864676,5
34.141052,-2.617998,2
32.86753,-1.273522,5
29.203537,-3.663993,2
18.052847,-11.15069,4
18.052847,0,0
13.3763075,-4.6765395,2
12.017425,-1.3588825,0
8.971313,-3.046112,2
6.8214498,-2.1498632,2
5.2370315,-1.5844183,0
4.410182,-0.8268495,0
4.410182,0,0
3.8725543,-0.5376277,0
3.650684,-0.2218703,0
0,-3.650684,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.2645905,3.2645905,1
4.7651567,1.5005662,0
5.5180483,0.7528916,0
6.245623,0.7275747,0
5.151119,-1.094504,0
4.637626,-0.513493,0
0,-4.637626,2
0,0,0
3.5130868,3.5130868,1
4.4775763,0.9644895,0
4.992664,0.5150877,0
5.345121,0.352457,0
5.461697,0.116576,0
4.587376,-0.874321,0
3.9657018,-0.6216742,0
4.836532,0.8708302,0
4.836532,0,0
7.689576,2.853044,1
9.679678,1.990102,1
11.832839,2.153161,1
14.772426,2.939587,1
17.606192,2.833766,1
19.873566,2.267374,1
22.577732,2.704166,1
25.681826,3.104094,1
27.240042,1.558216,1
27.45254,0.212498,5
27.053244,-0.399296,5
27.508673,0.455429,5
28.202719,0.694046,5
26.932407,-1.270312,5
23.277338,-3.655069,2
18.726734,-4.550604,2
15.092868,-3.633866,2
9.541911,-5.550957,2
4.3157997,-5.2261113,2
1.4394208,-2.8763789,2
0,-1.4394208,0
4.1459203,4.1459203,1
4.9772434,0.8313231,0
7.5661793,2.5889359,1
11.264727,3.6985477,1
15.937946,4.673219,1
24.736633,8.798687,1
24.736633,0,5
