average_speed,maximum_speed,minimum_speed,acceleration_rates
24.566389,28.559875,21.239044,1.0
29.333055,29.333055,29.333055,0.25
34.75076,36.03416,33.46736,1.0
38.871157000000004,40.54758,37.396564,1.0
42.83773,42.83773,42.83773,0.25
44.4475095,44.692337,44.202682,1.0
47.15402,47.15402,47.15402,0.25
48.08112476923077,49.509823,47.02538,0.5384615384615384
35.78328416666667,44.378235,27.736921,0.0
26.203991,26.730839,25.834702,0.3333333333333333
29.587086999999997,31.53826,27.582195,1.0
31.634141,31.982584,31.285698,0.5
29.681335,29.681335,29.681335,0.0
27.879653,29.025278,26.730495,0.0
25.428972,25.428972,25.428972,0.0
23.920737,24.555986,23.35467,0.25
26.48992,26.48992,26.48992,0.25
28.34899075,28.819988,27.781301,0.75
30.259718,30.259718,30.259718,0.25
29.801840285714285,30.364445,29.049122,0.2857142857142857
23.459813999999998,27.796,19.217834,0.0
18.022453,18.022453,18.022453,0.0
15.269947,15.269947,15.269947,0.0
15.014127,15.014127,15.014127,0.0
12.244177,13.248859,11.239495,0.0
11.705863,11.705863,11.705863,0.25
13.990101,13.990101,13.990101,0.25
15.842777375,16.737051,14.436723,0.375
17.745298,17.745298,17.745298,0.25
18.789044714285716,19.234966,18.44717,0.7142857142857143
20.85336,20.85336,20.85336,0.25
22.020538,22.020538,22.020538,0.25
38.40755180000001,52.154778,23.77018,1.0
52.979048,53.099846,52.85825,1.0
54.473633,54.473633,54.473633,0.25
51.2003255,53.9713,48.493214,0.0
32.8290187,46.358837,22.556082,0.0
21.605433,21.605433,21.605433,0.0
13.164136666666666,19.813837,6.690872,0.0
4.38372075,5.033735,3.7337065,0.0
1.3389238,1.3389238,1.3389238,0.0
0.00645327475,0.103252396,0.0,0.0625
11.903103999999999,13.36674,10.439468,1.0
12.616491,12.616491,12.616491,0.0
18.274239833333336,20.916544,15.5217705,1.0
21.608807,21.608807,21.608807,0.25
23.7975055,24.543514,23.051497,1.0
25.87846575,27.223629,24.956957,0.75
32.07017875,34.66939,29.269133,1.0
35.294035,36.102386,34.227673,0.5
32.590183,32.590183,32.590183,0.0
31.8413276,32.260952,31.46018,0.2
30.020336,30.020336,30.020336,0.0
28.9951145,29.04739,28.942839,0.5
31.7383625,32.521843,30.954882,1.0
31.978658,32.20018,31.858452,0.0
23.178419666666667,30.15682,17.771627,0.0
16.113905666666668,17.112686,14.902811,0.0
13.330778,13.330778,13.330778,0.0
13.3029055,14.135087,12.554725,0.6666666666666666
17.497432,19.149029,15.845835,1.0
18.752724,18.752724,18.752724,0.0
38.37619438461539,52.52959,22.134714,1.0
51.97855,52.83528,51.12182,0.5
49.324787,49.324787,49.324787,0.0
46.3095595,48.549145,42.943947,0.0
38.335656,41.009468,36.17143,0.0
42.23971075862069,47.496998,36.23258,0.6551724137931034
38.4806485,39.28056,37.680737,0.0
35.781992,36.734177,34.928856,0.0
18.8268912875,33.01722,2.1529999,0.0
0.14474621142857141,1.0477409,0.0,0.07142857142857142
9.89574245,13.54841,4.2250338,1.0
13.954646,13.954646,13.954646,0.25
16.975801,16.975801,16.975801,0.25
16.9828935,17.085627,16.88016,0.5
15.208348,15.208348,15.208348,0.0
13.798417,13.798417,13.798417,0.0
8.534223333333333,11.485558,5.888687,0.0
4.197377,4.197377,4.197377,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.814431,4.814431,4.814431,0.25
6.0888724,6.0888724,6.0888724,0.25
11.810742166666666,14.766715,8.6456585,1.0
12.654768,12.654768,12.654768,0.0
20.394267666666668,25.594408,15.442971,1.0
26.054907,26.054907,26.054907,0.25
39.502198799999995,48.13781,30.70471,1.0
48.083076,48.083076,48.083076,0.0
53.38028,54.66427,52.09629,1.0
58.48036144444445,60.77892,54.83376,0.4444444444444444
52.724866750000004,54.763622,50.440075,0.0
25.913115474999998,48.298412,4.066438,0.0
3.3691888,3.3691888,3.3691888,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.488715433333333,8.262909,2.9316976,1.0
8.167347,8.167347,8.167347,0.0
11.0709915,11.0709915,11.0709915,0.25
12.554423,12.554423,12.554423,0.25
20.447791333333335,25.570145,15.216222,1.0
26.46916428571428,27.756577,25.226645,0.5714285714285714
29.926998250000004,33.34779,26.635359,1.0
35.389499799999996,35.953255,34.68165,0.8
36.971157,36.971157,36.971157,0.25
38.224357499999996,38.750458,37.698257,1.0
40.87514,40.87514,40.87514,0.25
43.7123835,47.34387,41.121414,0.875
49.375328,49.375328,49.375328,0.25
48.11277966666667,50.47442,44.410194,0.2222222222222222
32.44794142857143,41.970383,25.359833,0.0
25.89723,25.89723,25.89723,0.25
33.93914899999999,39.855846,27.765766,1.0
41.596269500000005,42.250084,40.942455,1.0
47.579547,50.360813,44.757698,1.0
52.2724884,52.69997,51.742638,0.4
24.90633243333333,49.31536,0.0,0.0
0.0,0.0,0.0,0.0
9.793113250000001,11.875947,7.7102795,1.0
12.98082,12.98082,12.98082,0.25
21.770382666666666,27.00045,16.72279,1.0
28.192436,28.192436,28.192436,0.25
37.014328,41.840935,32.226967,1.0
42.767956,42.767956,42.767956,0.25
52.64021675,58.213943,46.93126,1.0
58.99851607692308,60.050594,57.54398,0.5384615384615384
36.2722592,55.026024,19.248377,0.0
18.560394,18.560394,18.560394,0.0
20.515175,21.177252,19.853098,1.0
20.085726,20.085726,20.085726,0.0
21.369318,21.369318,21.369318,0.25
22.060691666666667,22.43633,21.867588,0.6666666666666666
25.116617333333334,26.820908,23.392683,1.0
26.201841,26.201841,26.201841,0.0
20.244504000000003,24.804607,14.029273,0.0
3.59763215,7.1952643,0.0,0.0
2.715628,2.715628,2.715628,0.25
3.1574988,3.1574988,3.1574988,0.25
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
25.904652500000005,45.468945,7.840227,1.0
44.639188000000004,45.31268,43.693108,0.25
27.932252285714288,40.349083,15.604882,0.0
15.341815,15.341815,15.341815,0.0
19.584543500000002,20.72539,18.443697,1.0
20.679424,20.679424,20.679424,0.0
23.152441,23.152441,23.152441,0.25
24.918134000000002,25.537378,24.29889,1.0
36.88534716666667,48.261406,27.766113,1.0
49.75457,49.75457,49.75457,0.25
52.867584,52.867584,52.867584,0.25
53.008087,53.008087,53.008087,0.25
54.2416,54.2416,54.2416,0.25
54.025282000000004,54.301414,53.74915,0.5
56.18167989999999,57.631233,54.5637,0.6
52.819169333333335,54.5456,51.81597,0.4444444444444444
58.87568194117646,62.499435,54.545918,0.7058823529411765
55.3867705,56.607914,54.165627,0.0
52.71494885714286,53.63173,52.18839,0.5714285714285714
58.86816130769231,63.767097,54.530827,0.5
53.54150166666667,54.350815,53.06853,0.0
56.67595771428572,58.60906,54.23528,0.8571428571428571
54.95125,54.95125,54.95125,0.0
45.328083,45.328083,45.328083,0.0
36.177945,39.07354,33.28235,0.0
26.247839,26.247839,26.247839,0.0
10.789128766666666,20.940374,0.0,0.0
0.0,0.0,0.0,0.0
5.15172315,6.9528766,3.3505697,1.0
7.3959093,7.3959093,7.3959093,0.25
10.856923,10.856923,10.856923,0.25
11.407633,11.407633,11.407633,0.25
30.526799,46.860725,16.200472,1.0
48.304085,48.304085,48.304085,0.25
56.166006749999994,61.24915,51.05345,1.0
60.02418761538461,62.504074,55.38854,0.3076923076923077
51.476653999999996,52.736233,50.217075,0.0
51.12113541935484,54.10301,48.29789,0.4838709677419355
55.71317533333333,56.66347,55.167038,0.5
53.82491066666666,54.564083,53.015965,0.0
50.691395,50.691395,50.691395,0.0
49.19674416666666,49.626965,48.287743,0.5
25.017077409090906,44.303562,6.994953,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.366941,12.366941,12.366941,0.25
12.535249,12.811848,12.25865,0.5
19.838210333333333,24.200699,15.673362,1.0
25.36926,25.36926,25.36926,0.25
34.815296599999996,42.17588,28.187119,1.0
43.219715,43.219715,43.219715,0.25
50.40308125,54.48419,45.879555,1.0
63.71531342857143,73.910095,55.7104,0.6326530612244898
58.570220799999994,63.486732,54.10862,0.0
52.320026,52.320026,52.320026,0.0
27.530680299999997,50.403378,6.223455,0.0
0.43234921363636364,4.3361845,0.0,0.0
26.049798475000003,45.57812,4.4551167,1.0
46.52566,46.52566,46.52566,0.25
50.427350000000004,51.72471,49.12999,1.0
53.266711699999995,53.805588,52.359253,0.6
55.81207772727273,56.653717,54.423653,0.5454545454545454
50.277271279069765,54.2221,43.966976,0.3953488372093023
39.727584666666665,41.56465,37.94753,0.0
36.4583375,36.9123,36.004375,0.0
33.615865,34.34872,32.88301,0.0
33.425003000000004,33.92598,32.924026,1.0
42.30128066666667,48.906025,35.876904,1.0
48.324173,48.324173,48.324173,0.0
53.1386425,54.721085,51.5562,1.0
57.135124,58.159065,56.111183,1.0
60.850758,60.850758,60.850758,0.25
87.08407310498687,105.33729,54.977856,0.5328083989501312
53.54362499999999,53.928658,53.1112,0.5
54.6376915,54.83913,54.436253,1.0
53.77467,53.77467,53.77467,0.0
54.84410333333333,55.14382,54.37604,1.0
52.89390728571429,54.29911,51.31807,0.2857142857142857
65.57484705555555,71.69078,55.298878,0.7222222222222222
59.73807133333333,63.667454,56.50379,0.0
55.021904,55.021904,55.021904,0.0
53.530907,54.005634,53.05618,0.0
51.112743,51.112743,51.112743,0.0
51.571611375,52.550438,50.89918,0.625
59.656202400000005,65.31095,54.37008,1.0
81.09585102702702,95.40269,66.613464,0.5
61.8688985,63.063877,60.67392,0.0
58.45698238888888,61.623604,56.50135,0.5555555555555556
56.932513,58.01299,55.852036,0.0
58.19847736,62.90042,54.71905,0.52
58.423244,58.423244,58.423244,0.0
57.37474,57.37474,57.37474,0.0
63.524792,66.7823,60.53442,1.0
65.04123025925927,71.811615,54.926483,0.37037037037037035
53.77893433333333,54.458595,53.421112,0.0
54.96482133333333,55.243984,54.52899,1.0
53.567486,53.567486,53.567486,0.0
51.052513,51.052513,51.052513,0.0
48.96239833333333,49.637695,48.37699,0.0
46.349792,46.349792,46.349792,0.0
48.44246694117647,53.71333,43.56863,0.8235294117647058
54.424442,54.424442,54.424442,0.25
53.17009,53.17009,53.17009,0.0
50.66644,50.66644,50.66644,0.0
49.84586433333333,50.91375,47.354633,0.4444444444444444
59.60777028571429,71.11327,49.821976,1.0
70.09991572222224,78.409966,60.230682,0.2777777777777778
51.21451900000001,56.68163,46.100777,0.0
43.387077166666664,45.09133,41.134094,0.0
34.865368000000004,38.99616,30.390486,0.0
30.550379,30.550379,30.550379,0.25
27.727436,28.919895,26.534977,0.0
25.799213,25.799213,25.799213,0.0
12.440135642857143,23.112871,0.0,0.0
0.0,0.0,0.0,0.0
11.172122566666667,14.376356,7.0933747,1.0
12.453047600000001,13.695931,11.977004,0.2
14.609521,14.609521,14.609521,0.25
16.4667025,17.911304,15.136681,1.0
20.784956666666666,22.61701,19.215477,1.0
24.98568125,26.281996,23.638235,0.5
21.994966499999997,22.672762,21.317171,0.0
20.627726,20.627726,20.627726,0.0
17.4405295,19.257092,15.6781435,0.0
14.830453,14.830453,14.830453,0.0
6.58506505,12.189236,0.0,0.0
0.0200883675,0.16070694,0.0,0.125
5.2199116,5.2199116,5.2199116,0.25
6.25058,6.25058,6.25058,0.25
8.487799,8.487799,8.487799,0.25
9.637899,9.637899,9.637899,0.25
12.322581,12.322581,12.322581,0.25
13.5850545,14.133267,13.036842,1.0
19.316600333333334,20.842323,17.888226,1.0
22.194711666666667,23.332298,21.049814,1.0
25.20234,25.20234,25.20234,0.25
26.661454000000003,27.121382,26.123148,1.0
33.553815,36.06424,30.400955,1.0
35.934475000000006,36.09996,35.76899,0.5
30.4125445,32.227154,28.597935,0.0
27.957685,27.957685,27.957685,0.0
21.373428333333337,26.44359,17.19112,0.0
15.807455818181818,17.206852,14.229938,0.2727272727272727
16.293673,16.293673,16.293673,0.25
16.438331749999996,17.304022,15.677751,0.5
12.498044,13.750394,11.245694,0.0
9.747255,10.320275,9.140893,0.0
12.16865975,12.9642105,11.373109,1.0
14.248993625,14.909345,13.2587595,0.75
10.865987,12.212359,9.519615,0.0
7.8417773,7.8417773,7.8417773,0.0
5.335338,5.335338,5.335338,0.0
4.2141156,4.2141156,4.2141156,0.0
1.400795,1.400795,1.400795,0.0
0.0,0.0,0.0,0.0
11.996812,14.184562,9.809062,1.0
14.356584,14.356584,14.356584,0.25
17.332102499999998,18.297697,16.366508,1.0
19.40598,19.40598,19.40598,0.25
23.673462333333333,25.996458,21.509933,1.0
26.9852325,27.54358,26.372385,0.5
21.680276749999997,25.04672,18.703241,0.0
17.654535,17.654535,17.654535,0.0
15.542962,15.542962,15.542962,0.0
13.315126999999999,14.207081,12.504538,0.0
8.6637302,9.66006,7.6674004,0.0
6.170068574999999,8.0208,3.9990075,0.6666666666666666
10.7547995,11.741667,9.767932,1.0
13.719032375,14.478983,12.013834,0.625
16.107851,16.107851,16.107851,0.25
11.968682634782605,17.339802,3.615663,0.17391304347826086
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.1335795,9.518111,6.749048,1.0
10.7839265,11.3020735,10.2657795,1.0
13.302392,13.302392,13.302392,0.25
14.59073225,15.323811,13.906338,0.5
11.614455,11.614455,11.614455,0.0
9.316072,9.998468,8.633676,0.0
6.3903794,6.3903794,6.3903794,0.0
4.7528717,4.915533,4.5902104,0.5
9.259615333333334,11.394117,6.933668,1.0
10.404083333333332,10.891907,9.621879,0.3333333333333333
7.442256,7.442256,7.442256,0.0
6.5041184,6.5041184,6.5041184,0.0
4.4643807,4.4643807,4.4643807,0.0
2.6051,2.6051,2.6051,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.09919,11.407509,6.727511,1.0
12.014239,12.014239,12.014239,0.25
14.636415,15.550648,13.722182,1.0
13.313524633333335,15.663589,11.325142,0.3333333333333333
14.930586,14.930586,14.930586,0.25
15.3581675,16.077612,14.432042,0.25
11.250411,12.245464,10.255358,0.0
9.721869,10.078675,9.418736,0.3333333333333333
12.851052,12.851052,12.851052,0.25
12.8328335,14.17286,11.322943,0.625
16.4620965,17.292652,15.631541,1.0
17.928432,18.415848,17.3629,0.3333333333333333
14.52109525,15.8802805,13.16191,0.0
11.644097,11.644097,11.644097,0.0
9.871823,9.871823,9.871823,0.0
3.6465635412500004,8.258081,0.0,0.125
3.6281476,3.6281476,3.6281476,0.25
5.57960935,5.866991,5.2922277,1.0
8.608137,8.608137,8.608137,0.25
9.527635,9.527635,9.527635,0.25
11.305193,11.305193,11.305193,0.25
9.015045927272727,10.591709,7.0742126,0.45454545454545453
11.84261,11.84261,11.84261,0.25
13.991596088235294,16.500113,10.182278,0.5294117647058824
18.021727,18.021727,18.021727,0.25
19.523514333333335,20.015352,19.073545,1.0
20.840574,21.059961,20.621187,1.0
24.381726,26.583054,22.329258,1.0
27.74269,27.74269,27.74269,0.25
31.403146500000002,32.598125,30.208168,1.0
32.937036666666664,33.658806,31.972792,0.3333333333333333
29.225977999999998,30.389017,28.062939,0.0
26.0592452,27.332912,24.983597,0.0
21.665640000000003,23.656105,19.671942,0.0
19.351696750000002,19.67881,19.124037,0.5
22.744341333333335,24.20981,21.167444,1.0
25.13048516666667,27.02278,24.360855,0.75
30.030274499999997,31.117144,28.943405,1.0
33.59879425,34.924847,31.913984,0.5
33.418163,33.418163,33.418163,0.25
34.208725,34.208725,34.208725,0.25
35.86421,35.86421,35.86421,0.25
37.20950266666666,37.606384,37.003704,1.0
32.39058166666666,35.53219,29.692501,0.0
28.4105235,28.975962,27.845085,0.0
25.291411500000002,26.121523,24.4613,0.0
25.340495666666666,25.661936,24.666164,0.3333333333333333
18.470008,21.933363,15.222571,0.0
15.027987,15.027987,15.027987,0.0
32.046258,47.310574,16.658407,1.0
46.61741,47.24041,45.702446,0.0
34.78879200000001,44.00751,23.220097,0.0
22.074183,22.074183,22.074183,0.0
18.2585505,19.208824,17.308277,0.0
18.541529,18.541529,18.541529,0.25
21.719769,21.719769,21.719769,0.25
20.565563,20.565563,20.565563,0.0
18.523735,18.523735,18.523735,0.0
18.4254065,18.778025,18.072788,0.5
12.2526975,13.526897,10.978498,0.0
10.381192,10.381192,10.381192,0.0
8.248359,8.248359,8.248359,0.0
8.54669,8.54669,8.54669,0.25
13.835778666666664,16.955164,10.676035,1.0
17.701009666666668,18.472368,16.871391,0.6666666666666666
23.63233,26.90042,20.029638,1.0
27.046747,27.046747,27.046747,0.25
29.61621,29.61621,29.61621,0.25
30.1671825,30.489765,29.8446,0.5
12.942887942857142,25.811607,0.0,0.0
0.0,0.0,0.0,0.0
8.644283,8.644283,8.644283,0.25
7.6132507,7.6132507,7.6132507,0.0
9.900726,9.900726,9.900726,0.25
11.43833,11.43833,11.43833,0.25
18.0585365,21.400957,14.514946,1.0
21.044586,21.044586,21.044586,0.0
25.09826,27.118689,23.11637,1.0
28.5618854,30.136713,27.805992,0.5
26.773443,26.773443,26.773443,0.0
25.005960333333334,25.73454,24.413397,0.0
21.94062,22.924932,20.956308,0.0
20.194498,20.194498,20.194498,0.0
18.788208,18.788208,18.788208,0.0
17.033499749999997,17.471539,16.328691,0.0
11.14692915,14.63744,7.4623876,0.0
6.581549375,8.088328,4.2113957,0.375
1.4301338,1.4301338,1.4301338,0.0
0.009432558125,0.30184186,0.0,0.03125
7.2197485,7.2197485,7.2197485,0.25
10.045244666666667,11.134219,8.837185,1.0
12.892542,12.892542,12.892542,0.25
12.131022,12.131022,12.131022,0.0
15.196247,15.196247,15.196247,0.25
16.5257335,16.942966,16.108501,1.0
19.3044645,20.130455,18.478474,1.0
21.119538,21.220968,21.018108,1.0
16.912080333333332,18.81411,14.797818,0.0
10.566313714285714,13.759674,8.403058,0.0
11.804081,13.313691,10.294471,1.0
14.649257,15.318151,13.980363,1.0
17.718324000000003,18.615206,16.821442,1.0
18.771446,18.771446,18.771446,0.25
24.32726,26.547886,21.512917,1.0
26.307323,26.307323,26.307323,0.0
29.7481955,30.721292,28.775099,1.0
30.300031333333333,31.322313,29.316181,0.3333333333333333
23.259531400000004,27.932905,19.417366,0.0
18.68274875,19.697496,17.92178,0.5
16.25069,16.25069,16.25069,0.0
16.3492175,17.386143,15.657507,0.75
21.5092705,22.949114,20.069427,1.0
22.971315,22.971315,22.971315,0.25
27.688029333333333,29.79074,25.304693,1.0
30.281788,31.116528,28.968853,0.5
26.978938,27.64732,26.310556,0.0
26.50572,26.50572,26.50572,0.25
24.840643,24.840643,24.840643,0.0
24.36463,24.36463,24.36463,0.0
26.9236175,27.884642,25.962593,1.0
29.227911250000002,30.237843,28.527748,0.75
33.054058,33.054058,33.054058,0.25
34.09247083333333,35.384987,32.858734,0.5
19.991516454545454,31.381401,4.754179,0.0
2.8216276,2.8216276,2.8216276,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.228921,11.228921,11.228921,0.25
12.642278000000001,13.238549,12.046007,1.0
19.544482,21.831097,16.92261,1.0
23.15614533333333,23.714695,22.293303,1.0
25.240732,25.240732,25.240732,0.25
25.9366295,26.137976,25.735283,0.5
27.82347,27.82347,27.82347,0.25
29.684621749999998,30.18959,28.94391,1.0
21.2534152,28.172787,14.302356,0.0
15.9793425,16.619421,15.339264,1.0
25.046223,29.8982,19.984306,1.0
30.768262749999998,31.847916,29.59898,0.375
27.94810766666667,29.556429,26.480202,0.0
28.699083166666664,29.840216,26.914944,1.0
21.329060833333333,28.456978,13.965714,0.0
12.725816,13.074633,12.376999,0.0
9.7978525,9.7978525,9.7978525,0.0
9.827091,9.827091,9.827091,0.25
14.159025,15.402985,12.915065,1.0
14.813265000000001,15.068634,14.638092,0.3333333333333333
21.8369368,26.42243,17.713999,1.0
27.9925675,28.78146,27.423914,0.5
24.908808,25.611929,24.205687,0.0
24.1516315,24.507246,23.796017,0.5
20.8012935,21.52702,20.075567,0.0
20.594631,20.594631,20.594631,0.25
20.269745,20.269745,20.269745,0.0
18.781801,18.781801,18.781801,0.0
17.084317,17.613104,16.55553,0.0
13.710967,14.679792,12.742142,0.0
11.79199,13.327758,10.174687,0.42857142857142855
12.808959,12.808959,12.808959,0.25
13.897315958333335,15.552139,12.719175,0.6666666666666666
17.277462,17.277462,17.277462,0.25
17.409031666666667,17.755589,17.140089,0.3333333333333333
19.119896,19.119896,19.119896,0.25
18.013671000000002,18.657198,17.370144,0.0
15.8369875,15.8369875,15.8369875,0.0
16.367149764705886,17.55876,14.084044,0.47058823529411764
12.075641,12.075641,12.075641,0.0
11.133034,11.133034,11.133034,0.0
8.119037200000001,9.449308,6.7887664,0.0
4.5434684999999995,4.953009,4.133928,0.0
10.723523,13.599868,6.540784,1.0
14.941581,14.941581,14.941581,0.25
21.277503,24.006666,18.568605,1.0
24.7799445,25.284933,24.274956,0.5
15.388003042857145,22.931065,6.8824143,0.0
5.344736,5.344736,5.344736,0.0
1.57723235,3.1544647,0.0,0.0
0.02754794727272727,0.30302742,0.0,0.09090909090909091
4.730803,4.730803,4.730803,0.25
4.023558679999999,4.95169,2.968821,0.2
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.7079115,3.7079115,3.7079115,0.25
4.33017185,4.4469624,4.2133813,1.0
8.24987935,9.616076,6.8836827,1.0
9.186182,9.186182,9.186182,0.0
7.283023,7.283023,7.283023,0.0
6.934520024999999,8.967741,5.957131,0.625
11.347613,11.347613,11.347613,0.25
11.23301,11.23301,11.23301,0.0
13.249845,13.249845,13.249845,0.25
15.12927725,15.729648,14.417488,0.75
20.945776666666667,24.555033,17.757679,1.0
24.821037,24.821037,24.821037,0.25
29.134734666666663,31.197268,27.08441,1.0
30.130324666666667,31.852612,28.386835,0.16666666666666666
22.3395778,26.105953,18.49988,0.0
17.418810500000003,18.267756,16.345863,0.4444444444444444
14.577,14.577,14.577,0.0
9.685453099999998,13.304965,5.651556,0.3333333333333333
10.9359235,12.368587,9.50326,1.0
13.4946575,13.4946575,13.4946575,0.25
19.697598499999998,22.14144,17.253757,1.0
23.092941,23.092941,23.092941,0.25
26.941781499999998,28.45383,25.429733,1.0
29.014281999999998,29.709866,28.113369,0.5
31.03295,31.03295,31.03295,0.25
31.128060666666666,31.567116,30.743694,0.3333333333333333
18.21725644444445,29.360453,6.36187,0.0
3.6843448499999996,4.4631433,2.9055464,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.603926,4.603926,4.603926,0.25
4.002735625000001,4.146113,3.856455,0.5
6.0118814,6.0118814,6.0118814,0.25
6.1903481,7.157843,4.987399,0.2
2.9355938,2.9355938,2.9355938,0.0
0.51241975,2.049679,0.0,0.0
5.001465,5.001465,5.001465,0.25
3.8256506999999997,4.5724287,3.332609,0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.6841059,3.6841059,3.6841059,0.25
5.592504675000001,7.7159934,3.4385684,0.5714285714285714
8.1230545,8.1230545,8.1230545,0.25
6.271093757142857,8.724236,2.7524912,0.45714285714285713
10.0052945,12.407415,7.603174,1.0
11.359776499999999,11.896557,10.98978,0.625
14.664223,14.664223,14.664223,0.25
15.509537,15.509537,15.509537,0.25
10.946658,10.946658,10.946658,0.0
12.799620777777777,15.222579,9.44858,0.6666666666666666
10.735486833333333,12.718053,8.7457075,0.0
4.973554766666666,7.2135286,3.171601,0.0
0.0,0.0,0.0,0.0
0.8228452222222222,3.0798142,0.0,0.5555555555555556
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.9088094,2.9088094,2.9088094,0.25
3.1924484,3.1924484,3.1924484,0.25
5.2086945,5.2086945,5.2086945,0.25
5.7916965,5.7916965,5.7916965,0.25
7.688336,7.688336,7.688336,0.25
7.7062474909090914,8.787399,5.8627005,0.5454545454545454
10.744942,10.744942,10.744942,0.25
8.814020427272725,12.785967,4.277659,0.18181818181818182
7.9578953,7.9578953,7.9578953,0.25
8.057401,8.057401,8.057401,0.25
9.723828,9.723828,9.723828,0.25
8.639481110000002,11.936712,4.9028845,0.5666666666666667
12.72195,12.72195,12.72195,0.25
12.7852137,13.154832,12.410247,0.4
10.6789875,10.6789875,10.6789875,0.0
13.786391,13.786391,13.786391,0.25
15.0801705,15.17954,14.980801,0.5
13.167226,13.167226,13.167226,0.0
10.752304,11.85267,9.66679,0.0
7.3461866,7.3461866,7.3461866,0.0
5.5809862,6.316043,4.309998,0.2
7.4097314,7.4097314,7.4097314,0.25
9.784398000000001,10.891069,8.791689,1.0
12.646276,12.646276,12.646276,0.25
15.263235833333335,16.44901,14.082949,1.0
18.03887,18.03887,18.03887,0.25
19.33252525,20.442797,18.03887,0.75
21.542836375,22.36901,20.92942,0.5
23.548592,23.548592,23.548592,0.25
24.61050042857143,25.735638,22.769764,0.42857142857142855
20.975302,20.975302,20.975302,0.0
19.811844,19.811844,19.811844,0.0
12.537586000000001,17.80068,6.270791,0.0
7.832586,8.431658,7.089678,1.0
10.952839,10.952839,10.952839,0.25
10.9600018,11.450616,10.55178,0.4
13.8886215,14.796765,12.980478,1.0
13.0598260625,16.46199,10.927956,0.5625
17.011456,17.011456,17.011456,0.25
18.132542,18.132542,18.132542,0.25
19.41532,19.41532,19.41532,0.25
19.94066,19.94066,19.94066,0.25
22.04969233333333,23.478176,20.531769,1.0
24.978868,24.978868,24.978868,0.25
24.524074666666667,24.734982,24.148357,0.0
16.106467833333333,22.442284,9.604079,0.0
8.018972766666666,8.282871,7.6027613,0.3333333333333333
11.5759485,12.673419,10.478478,1.0
12.976374999999999,13.54738,12.192456,0.6666666666666666
21.07472757142857,26.462753,15.607756,1.0
28.784503692307684,30.512854,27.327337,0.5384615384615384
25.74423,25.74423,25.74423,0.0
27.384615,27.384615,27.384615,0.25
28.041180333333333,28.552435,27.710098,1.0
26.59322,26.59322,26.59322,0.0
26.603725923076926,27.588238,25.995588,0.46153846153846156
17.019129500000002,25.135216,8.376834,0.0
10.33129275,10.700402,9.852959,0.75
20.400930199999998,28.711224,14.23533,1.0
29.275153666666668,29.617012,28.942093,0.6666666666666666
31.784353,31.784353,31.784353,0.25
31.274465499999998,31.784353,30.764578,0.0
29.034369,29.034369,29.034369,0.0
27.700450375,28.25815,26.908573,0.25
32.44346133333334,34.98602,29.80188,1.0
34.27175,34.27175,34.27175,0.0
36.816574,36.816574,36.816574,0.25
38.33664040909091,39.724674,35.899918,0.5454545454545454
30.959462750000004,34.381256,27.619905,0.0
26.1618715,26.792603,25.53114,0.0
21.742472333333335,23.661022,20.03925,0.0
19.169386999999997,19.586857,18.463924,0.3333333333333333
17.088139,17.088139,17.088139,0.0
15.754939,16.246786,15.263092,0.0
13.462206,13.462206,13.462206,0.0
11.688238,13.044958,10.962399,0.375
14.801434,14.801434,14.801434,0.25
14.0000708,14.730673,13.455711,0.2
16.3877775,17.549662,15.225893,1.0
17.105421857142854,18.028648,16.415453,0.2857142857142857
19.981528666666666,21.528202,18.10054,1.0
22.071041142857148,23.035816,21.317173,0.5714285714285714
19.842475333333336,20.689869,19.112593,0.0
17.318552,17.318552,17.318552,0.0
17.287199,17.287199,17.287199,0.0
12.296145,15.413617,9.178673,0.0
8.132922,8.132922,8.132922,0.0
14.392271666666666,17.973501,10.005733,1.0
19.12452,19.12452,19.12452,0.25
28.982072799999997,35.97108,22.048258,1.0
39.321346500000004,41.683113,36.527985,0.6
34.20608633333333,36.50846,31.740826,0.0
29.88154975,30.36699,29.160797,0.25
22.477681666666665,27.361351,16.951954,0.0
6.77945245,10.1561,3.4028049,0.0
0.5966252,0.5966252,0.5966252,0.0
0.0,0.0,0.0,0.0
11.930038,14.261032,9.599044,1.0
15.665544333333335,16.718107,14.836737,1.0
23.931128666666666,27.633907,19.916668,1.0
33.5272498,38.238457,27.69399,0.9
35.01392,35.01392,35.01392,0.0
34.82876557142857,35.8064,33.622154,0.5714285714285714
17.244862228571428,31.951668,1.9254979,0.0
