,SPEED
35808,-2.226437000000004
35809,-4.199801999999998
35810,-4.910129000000001
35811,-4.006215000000001
35812,-4.954731499999999
35813,-5.394289499999999
35814,-9.645123
35820,-1.229315999999999
35821,-3.1536229999999996
35822,-0.9731319999999997
35829,-1.134046999999999
35833,-0.7745749999999987
35834,-1.0700399999999988
35835,-0.33493700000000004
35856,-1.3345369999999974
35857,-1.0665059999999968
35858,-0.43697200000000436
35859,-0.1935799999999972
35860,-0.4424600000000041
35861,-0.9276169999999979
35862,-0.767832999999996
35863,-1.9627960000000044
35864,-0.7905159999999967
35865,-0.5685539999999989
35866,-0.8354610000000022
35867,-1.1353229999999996
35868,-2.31982
35869,-3.005065000000002
35870,-2.049774999999997
35871,-0.9212570000000042
35872,-3.416933
35873,-3.784611999999999
35874,-1.973913999999997
35875,-1.7197969999999998
35876,-1.4452610000000021
35877,-0.8241839999999989
35878,-0.6123790000000007
35879,-1.308019999999999
35894,-0.2967030000000008
35895,-0.913609000000001
35896,-0.7861229999999964
35897,-0.8991370000000032
35898,-1.7892329999999959
35899,-1.2689030000000017
35900,-1.2636700000000012
35901,-0.9235040000000012
35902,-2.0587579999999974
35903,-2.339151000000001
35904,-3.455065000000001
35905,-3.8949759999999998
35906,-2.4632049999999985
35907,-1.6699560000000009
35908,-3.673252999999999
35909,-3.5259684
35910,-7.8634906
35955,-0.08593800000000584
35956,-0.31076399999999893
35957,-0.7227059999999952
35958,-0.7959590000000034
35959,-1.7581640000000007
35960,-1.8262140000000002
35961,-0.5921299999999974
35962,-0.25646000000000413
35963,-0.8875899999999959
35964,-1.0187020000000047
35965,-1.2871709999999936
35966,-2.2417910000000063
35967,-3.662060999999998
35968,-4.46415
35969,-3.4787859999999995
35970,-3.653953999999999
35971,-4.161946
35972,-3.6293039999999994
35973,-5.119057300000001
35974,-6.6124377
36044,-0.2784240000000011
36045,-0.47791999999999746
36048,-0.7079390000000032
36051,-0.719177000000002
36052,-3.7067150000000026
36053,-2.5214049999999943
36054,-3.6140240000000006
36055,-1.990516000000003
36056,-0.6720380000000006
36058,-1.1661169999999998
36060,-6.710459999999998
36061,-3.4208420000000004
36062,-2.9540570000000006
36063,-1.8032590000000006
36064,-1.1997659999999986
36077,-0.6536180000000016
36078,-1.002758
36079,-1.1891099999999994
36080,-2.1087109999999996
36081,-3.1764159999999997
36083,-3.996590000000001
36084,-8.124376999999999
36085,-1.021718
36086,-1.0303059999999995
36087,-1.4602060000000012
36088,-0.07173000000000052
36090,-1.1077720000000006
36092,-1.6609010000000008
36115,-0.6026839999999964
36116,-1.0024190000000033
36117,-1.082411999999998
36118,-1.4034750000000003
36119,-1.0581460000000007
36120,-0.18553899999999857
36121,-0.1714899999999986
36124,-0.30654499999999985
36125,-0.8244279999999975
36126,-0.513893000000003
36127,-1.7003520000000023
36128,-1.8538969999999964
36129,-2.5872189999999975
36130,-2.1232300000000066
36131,-1.3441199999999967
36132,-0.8164409999999975
36133,-0.4334869999999995
36135,-0.3539620000000028
36136,-1.6967009999999974
36137,-1.042931000000003
36138,-0.5890339999999981
36139,-0.17782700000000062
36141,-0.6500870000000063
36142,-2.3721089999999947
36143,-0.7027770000000011
36145,-0.08600799999999964
36164,-0.1495740000000012
36166,-0.12304699999999968
36167,-0.0028930000000002565
36172,-0.6693849999999983
36173,-0.5914229999999989
36174,-0.9242920000000012
36175,-2.136022000000004
36176,-1.7264179999999953
36177,-1.8200530000000015
36178,-3.4612669999999994
36179,-2.1034720000000036
36180,-2.7231079999999963
36181,-2.4020750000000035
36182,-2.0287900000000008
36183,-1.7930299999999946
36184,-0.3657350000000008
36190,-0.7939250000000015
36191,-0.42836499999999944
36192,-0.4164649999999952
36193,-0.46944000000000585
36194,-1.0622879999999952
36195,-4.705362000000001
36197,-13.584662000000002
36198,-6.7108419999999995
36199,-2.697215
36200,-3.874639
36201,-1.571128999999999
36204,-0.03774899999999981
36211,-0.845066000000001
36212,-0.9043849999999996
36213,-1.588972
36214,-2.19796
36215,-7.211366
36253,-0.7562619999999995
36254,-2.6978420000000014
36255,-2.166889000000001
36256,-0.8408069999999981
36257,-1.3905960000000022
36258,-0.11087399999999903
36260,-1.0012799999999977
36261,-4.816995000000002
36262,-1.3353190000000001
36282,-0.1709419999999966
36283,-0.6761700000000062
36284,-0.023879999999998347
36285,-0.501731999999997
36286,-0.45759600000000233
36287,-2.5822220000000016
36288,-4.177777999999996
36289,-4.241053000000001
36290,-4.491506999999999
36292,-4.549432000000003
36293,-1.3496779999999973
36304,-0.2279399999999967
36305,-0.8790150000000025
36306,-3.126837000000002
36307,-2.7518229999999946
36308,-4.490486000000004
36309,-2.6841389999999947
36310,-1.1054150000000007
36311,-1.5910730000000015
36312,-0.8745170000000044
36314,-2.3792899999999975
36317,-0.18481400000000292
36318,-0.572265999999999
36319,-1.5518069999999966
36320,-3.264999000000003
36321,-4.849650999999998
36322,-5.419285000000002
36323,-2.356296999999998
36324,-4.688509
36325,-3.3516960000000005
36326,-1.6237224000000001
36327,-3.1710986
36328,-2.967445
36384,-0.3999999999999986
36385,-0.6747820000000004
36386,-3.50647
36387,-1.6905780000000021
36388,-0.12979999999999592
36400,-0.16564699999999988
36403,-0.06623700000000099
36404,-0.28902799999999473
36405,-0.9046710000000004
36406,-0.5689340000000058
36409,-0.7171200000000013
36410,-0.3848830000000021
36411,-0.7423669999999944
36412,-1.5783000000000058
36413,-1.7967029999999937
36414,-2.2128470000000036
36415,-2.2302999999999997
36416,-2.482954999999997
36417,-2.6665120000000044
36418,-1.9704279999999983
36419,-1.349018000000001
36420,-3.339853999999999
36421,-2.9466
36422,-3.086836999999999
36423,-4.222116
36424,-2.911708000000001
36425,-1.5584040000000012
36426,-1.306996999999999
36427,-0.6636340000000001
36428,-2.143021000000001
36429,-2.4840419999999988
36430,-1.0061565000000003
36435,-2.8482303
36436,-3.6713468999999996
36437,-3.2567408
36509,-0.17572200000000038
36513,-1.395631999999999
36514,-1.8038179999999997
36515,-0.44882000000000133
36516,-0.11936199999999886
36517,-0.07001100000000093
36519,-1.9586930000000002
36520,-4.638704000000001
36521,-0.2667750000000009
36525,-0.10509099999999805
36532,-0.1699799999999989
36533,-0.9276260000000001
36534,-0.8107769999999981
36535,-0.10811300000000301
36550,-0.3384669999999943
36551,-0.19905400000000384
36554,-0.14965000000000117
36556,-1.3462800000000001
36557,-1.1511999999999958
36558,-0.80856
36559,-0.9872450000000015
36560,-2.5826350000000033
36561,-2.2483779999999953
36562,-1.7210880000000017
36563,-1.9737660000000012
36564,-1.6330439999999982
36565,-0.37494400000000283
36566,-0.12249799999999667
36571,-0.26291200000000003
36588,-1.8564790000000002
36589,-0.9548039999999958
36590,-0.06098500000000229
36591,-0.11727799999999888
36592,-0.646486000000003
36593,-0.3349189999999993
36594,-0.581908999999996
36595,-1.0989259999999987
36596,-2.256237000000006
36597,-1.6370429999999985
36598,-3.4286829999999995
36599,-2.002786999999998
36600,-1.2404630000000019
36603,-0.7489790000000021
36605,-0.5548469999999988
36610,-0.3226070000000014
36611,-3.417159999999999
36619,-6.472992999999999
36621,-12.657354000000002
36622,-3.8376979999999996
36623,-4.753556999999999
36624,-4.055068400000001
36625,-4.8870096
36685,-1.0590079999999986
36687,-0.7269200000000016
36688,-1.0419239999999999
36689,-1.7645769999999992
36690,-0.6950649999999996
36691,-0.48978500000000125
36694,-0.7300990000000009
36699,-0.30734499999999976
36700,-1.894997
36701,-3.5623129999999996
36702,-2.188441300000001
36703,-6.7133217
36795,-0.807404
36796,-0.2462894000000002
36807,-0.008117999999999626
36808,-0.14129199999999997
36810,-0.7368009999999998
36811,-0.08661500000000188
36825,-0.5978130000000021
36826,-0.20354799999999784
36827,-0.5314290000000028
36829,-2.6867909999999995
36830,-3.9868960000000015
36831,-3.192067999999999
36832,-3.1358229999999985
36833,-4.466529999999999
36834,-5.613714000000002
36835,-2.3058300000000003
36836,-1.9731959999999997
36837,-1.3619345000000003
36838,-1.5337075000000002
36840,-8.8286532
36842,-2.6817842
36857,-0.7937239999999974
36858,-5.738279000000002
36860,-6.222267499999999
36861,-4.1617485
36862,-0.6826879999999997
36871,-0.22510400000000175
36880,-0.2604869999999977
36882,-1.8824120000000022
36883,-2.495219999999996
36884,-3.1007159999999985
36885,-2.2541430000000027
36886,-1.8806910000000023
36887,-2.5508179999999996
36888,-2.5760109999999976
36889,-3.5897090000000027
36890,-2.6925479999999986
36891,-2.421654
36892,-2.3180560000000003
36893,-2.325911999999999
36894,-3.203341
36895,-6.916197
36940,-3.482327999999999
36941,-0.49376400000000054
36942,-0.14885899999999985
36946,-0.5983970000000003
36947,-0.7523209999999985
36948,-2.452904
36949,-1.254252000000001
36950,-0.5868509999999993
36951,-0.12109700000000068
36956,-1.5054669999999994
36957,-2.108873000000001
36958,-2.9877086999999998
36959,-2.2290932999999997
36960,-5.34178
37069,-0.22625000000000028
37074,-0.7761169999999993
37075,-1.030380000000001
37076,-1.0157209999999992
37077,-1.0649599999999992
37078,-0.8078039999999973
37079,-1.315106
37080,-1.5838820000000027
37081,-1.960597
37082,-1.8557780000000008
37083,-1.3875309999999956
37084,-2.193390000000001
37085,-2.327045000000002
37086,-1.5028480000000002
37087,-1.925298999999999
37088,-1.8444859999999998
37089,-1.5355060000000016
37090,-1.571715000000001
37091,-2.6344359999999973
37092,-3.120987000000003
37093,-3.431409999999998
37095,-5.660335000000002
37096,-2.5341242999999993
37097,-5.5539327
37172,-0.15175399999999684
37173,-2.7996630000000025
37174,-3.0367869999999986
37175,-0.8943560000000002
37197,-0.6871039999999979
37200,-0.5982620000000054
37201,-0.2229770000000002
37206,-1.859880000000004
37207,-1.7982899999999944
37208,-0.9834440000000058
37209,-1.4408229999999946
37210,-0.7614480000000015
37211,-0.4832850000000022
37212,-0.22191999999999723
37215,-1.2709030000000041
37216,-1.9669269999999983
37217,-2.325603000000001
37218,-2.617501999999998
37219,-2.2270010000000013
37220,-2.2156519999999986
37221,-1.5219480000000019
37222,-1.788606999999999
37223,-2.870636000000001
37224,-3.625104999999998
37225,-3.2960890000000003
37226,-2.9026250000000005
37227,-4.446504
37228,-6.313648
37296,-0.353667999999999
37299,-0.329741999999996
37300,-1.1640800000000056
37301,-1.829183999999998
37302,-1.682856000000001
37303,-2.7529600000000016
37304,-2.784321999999996
37305,-2.334355000000002
37306,-2.9485889999999984
37308,-6.332858999999999
37309,-2.2614310000000017
37310,-1.4335689999999985
37311,-1.0435060000000007
37312,-2.994516000000001
37313,-3.435675
37314,-2.1055919999999997
37316,-0.05071900000000085
37325,-0.245949999999997
37336,-0.5993899999999996
37338,-6.614524000000003
37339,-3.2505549999999985
37340,-1.845321000000002
37351,-0.7187419999999989
37353,-0.4552459999999954
37355,-0.7104399999999984
37356,-0.6256899999999987
37358,-0.6843489999999974
37359,-2.189033000000002
37360,-1.8101100000000017
37361,-2.209814999999999
37362,-4.020130000000002
37363,-3.7892589999999977
37364,-3.928711
37365,-4.576360000000001
37366,-3.3889689999999995
37367,-2.4633710000000004
37368,-2.9461905
37370,-6.4906545
37402,-0.7893720000000002
37403,-0.2377700000000047
37408,-0.6034370000000067
37409,-0.4591429999999974
37413,-0.07964799999999883
37414,-0.4251470000000026
37416,-0.40210799999999836
37425,-0.08097499999999513
37426,-0.9561920000000015
37427,-0.4193730000000002
37428,-0.5304830000000038
37429,-0.3366240000000005
37430,-0.5648029999999977
37432,-5.245179999999998
37433,-1.3360630000000029
37434,-2.1609869999999987
37435,-1.7647600000000025
37436,-1.9697869999999966
37443,-2.680080000000004
37444,-1.2064959999999942
37445,-1.7660940000000025
37446,-2.2150099999999995
37447,-2.6567800000000013
37448,-3.1658329999999992
37449,-3.067194999999998
37450,-2.093224000000003
37451,-2.869968
37453,-7.298722999999999
37454,-4.325159
37455,-5.185458
37476,-0.0662780000000005
37489,-0.6020970000000005
37492,-0.004482999999993353
37494,-0.7853800000000035
37495,-0.9459159999999969
37496,-1.9031289999999998
37497,-1.2432030000000012
37498,-2.5688069999999996
37499,-0.7698789999999995
37506,-0.6364499999999964
37507,-1.4709860000000035
37508,-3.390536000000001
37509,-4.235434999999999
37510,-4.524477000000001
37511,-2.969262999999998
37512,-3.376055000000001
37513,-2.5858670000000004
37514,-2.0521650000000005
37515,-0.1981629999999992
37525,-0.8726410000000016
37534,-0.09669699999999892
37535,-0.6283379999999994
37536,-2.4285500000000013
37537,-1.3108910000000051
37538,-0.8040309999999948
37539,-1.9287470000000013
37540,-0.5078600000000009
37541,-1.2616520000000016
37542,-2.1556399999999982
37543,-2.2588340000000002
37544,-0.3134559999999986
37548,-0.3869000000000007
37549,-0.3181420000000017
37559,-0.20033799999999502
37565,-0.2054899999999975
37566,-0.0964659999999995
37568,-0.04774799999999857
37571,-0.02031000000000205
37572,-0.29310499999999706
37573,-0.404590000000006
37574,-1.176990999999994
37575,-2.920334000000004
37576,-1.4122119999999967
37577,-0.35398500000000155
37578,-1.2936630000000022
37579,-0.4446399999999997
37581,-0.9907800000000009
37582,-4.821551999999997
37583,-4.318693
37584,-3.657509000000001
37585,-2.1330540000000013
37586,-1.4341270000000002
37587,-1.4193110000000004
37588,-0.741973999999999
37591,-1.1585779999999986
37592,-0.611378000000002
37605,-0.273779999999995
37606,-0.2663470000000032
37607,-0.006503000000002146
37608,-0.5828749999999943
37609,-1.3831550000000021
37610,-1.011377000000003
37611,-2.496356999999996
37612,-2.5418740000000035
37613,-3.0486269999999998
37614,-2.826148
37615,-2.931691999999998
37616,-3.6617770000000007
37617,-2.7088949999999983
37618,-4.076189000000001
37619,-5.026688000000001
37620,-3.007954
37622,-4.600732
37655,-0.09756399999999843
37656,-1.2658410000000018
37657,-2.8114029999999985
37658,-1.2214580000000002
37662,-1.7770689999999991
37663,-4.2485420000000005
37664,-3.5544580000000003
37665,-5.18169
37667,-3.3351483
37674,-2.6880413999999995
37675,-6.3774266
37752,-0.24803999999999604
37758,-1.6328810000000047
37759,-1.5922279999999986
37764,-0.2730719999999991
37768,-0.0686150000000012
37769,-0.17054399999999958
37776,-0.1228490000000022
37777,-0.3971249999999955
37778,-0.024272000000003402
37780,-0.7987339999999961
37781,-0.6839830000000049
37782,-0.527431
37783,-0.037411999999996226
37784,-0.22968600000000094
37785,-0.9557679999999991
37786,-0.7867320000000007
37787,-1.140584000000004
37788,-0.3546929999999975
37789,-0.2042730000000006
37793,-0.3151280000000014
37794,-0.0478779999999972
37795,-0.737954000000002
37796,-0.2020300000000006
37797,-0.1272159999999971
37798,-2.255994000000001
37799,-4.2908100000000005
37800,-1.9149269999999987
37801,-2.5267219999999995
37802,-4.477701
37803,-3.0038340000000012
37804,-3.132841000000001
37805,-1.850496999999999
37806,-1.308002
37808,-1.1087130000000016
37809,-0.779971999999999
37823,-1.2328860000000006
37828,-0.5007699999999957
37829,-1.2017999999999986
37830,-2.4431280000000015
37831,-1.7307950000000005
37832,-1.1893309999999992
37833,-1.1654800000000023
37834,-1.2856500000000004
37845,-0.011476999999999293
37846,-0.5461200000000019
37847,-1.6865499999999969
37848,-1.591973000000003
37849,-0.7852129999999988
37850,-0.16110700000000122
37851,-0.1089500000000001
37854,-0.11907199999999563
37855,-0.8271289999999993
37856,-0.39875800000000083
37857,-0.44969700000000046
37858,-3.4359040000000007
37859,-0.6150400000000005
37869,-0.3537290000000013
37871,-0.6447960000000066
37872,-0.9651499999999942
37873,-0.4778800000000061
37876,-2.906413999999998
37877,-2.714316
37878,-1.0528070000000014
37879,-0.37204499999999996
37883,-0.1780029999999968
37892,-1.1297789999999992
37893,-0.7105339999999956
37894,-0.37206199999999967
37896,-0.4793899999999951
37897,-0.833040000000004
37898,-4.686267000000001
37899,-3.922587
37900,-2.862765999999997
37901,-0.8549439999999997
37902,-0.5413690000000031
37903,-0.1361329999999974
37904,-0.7083760000000012
37905,-1.3089809999999993
37907,-3.2569620000000015
37908,-0.6293499999999987
37923,-1.141292
37924,-3.580407000000001
37925,-2.8541859999999986
37927,-6.1323950000000025
37931,-2.4327960000000033
37932,-3.810241999999999
37933,-0.9124739999999996
37934,-0.569700000000001
37939,-0.1038819999999987
37940,-1.167071
37941,-1.9636560000000003
37942,-2.2867919999999984
37943,-1.5095690000000026
37944,-3.0375939999999986
37945,-3.3404550000000004
37946,-1.2927879999999998
37947,-2.889151
37948,-3.5172986999999996
37949,-0.9786529000000002
37950,-0.8303333999999998
37951,-5.154096
38012,-0.15355699999999928
38014,-0.05324600000000146
38015,-0.47534399999999977
38023,-0.1987799999999993
38034,-0.00478999999999985
38036,-0.45368400000000264
38037,-0.9612890000000007
38038,-2.6213029999999975
38050,-0.263930000000002
38051,-0.6957200000000086
38052,-0.5505599999999902
38053,-2.7690900000000056
38054,-3.042147
38055,-4.925235000000001
38056,-4.848244000000001
38057,-5.820591
38058,-5.981932999999998
38060,-12.623103
38061,-6.515941999999999
38062,-6.6778379999999995
38063,-0.9317720000000005
38064,-0.829269
38066,-1.1495239999999995
38067,-2.8382680000000002
38068,-4.167405
38070,-3.733658
38142,-0.18676999999999921
38151,-0.134369999999997
38152,-1.807940000000002
38154,-2.4300919999999984
38155,-5.301544
38156,-5.915512000000003
38157,-4.290756999999999
38158,-2.429530999999999
38159,-2.0099584999999998
38160,-2.2178804999999997
38161,-1.380599000000001
38163,-0.32051100000000066
38168,-0.4220279999999992
38169,-6.4726883
38170,-6.7262187
38194,-0.22148200000000173
38198,-0.005960000000001742
38199,-0.35482999999999976
38200,-1.4534379999999985
38201,-2.339100000000002
38202,-2.1791759999999982
38203,-1.6152039999999985
38204,-2.6694340000000025
38205,-5.277504999999998
38206,-4.607846000000002
38207,-3.0428870000000003
38208,-4.077860999999999
38209,-4.412999000000001
38210,-6.3109946
38211,-1.8094654
38260,-0.2693170000000009
38261,-1.0938489999999987
38262,-0.8738740000000007
38263,-2.221110000000003
38264,-0.5869160000000022
38265,-1.0173799999999957
38266,-0.381768000000001
38267,-0.4220120000000023
38268,-0.4948189999999997
38269,-2.401235
38270,-2.9379109999999997
38271,-2.4192409999999995
38272,-4.128640999999998
38273,-5.250637000000001
38274,-4.0942229999999995
38275,-5.286183000000001
38276,-4.299084
38277,-2.0841354
38278,-0.3785303
38293,-0.7199859999999987
38296,-0.13364800000000088
38297,-0.2279669999999996
38298,-3.9481269999999995
38299,-2.9071500000000015
38304,-0.8751490000000004
38305,-2.851187000000003
38306,-2.0557100000000013
38307,-3.1212599999999995
38308,-3.2724200000000003
38309,-3.9153229999999972
38310,-0.2527940000000015
38311,-2.562577000000001
38312,-1.6457669999999993
38314,-5.0030909999999995
38315,-0.9833359999999995
38316,-1.7318770000000008
38317,-1.7455304999999992
38318,-5.1240845
38383,-2.9673470000000037
38384,-1.8233659999999965
38385,-1.7197210000000034
38386,-4.421107999999997
38388,-8.727814000000002
38389,-0.7957999999999998
38390,-1.883004999999999
38391,-0.8906610000000015
38404,-0.2541560000000018
38405,-0.9756280000000004
38406,-0.11414599999999808
38407,-5.062463000000001
38408,-5.133890000000001
38409,-1.660544999999999
38411,-1.6380470000000003
38412,-2.577669
38413,-4.3117015
38414,-2.5611105
38415,-1.593389499999999
38416,-1.981958500000001
38418,-2.9144094999999997
38431,-0.23502200000000073
38432,-1.722494000000001
38433,-1.7529069999999969
38434,-1.344814000000003
38435,-1.2299999999999969
38436,-1.136972
38437,-0.2143960000000007
38443,-0.10249700000000317
38444,-3.6271179999999994
38445,-4.0567959999999985
38446,-1.994200000000001
38447,-2.23531
38448,-1.5890199999999997
38449,-1.445257999999999
38450,-1.8377810000000006
38451,-0.4569130000000001
38462,-0.12027400000000199
38466,-1.1434379999999997
38467,-0.6353360000000023
38468,-0.8115539999999974
38469,-0.8240599999999993
38470,-1.138966
38471,-1.4718060000000008
38472,-1.686325
38473,-0.3817869999999992
38475,-1.0269100000000009
38489,-0.430183999999997
38491,-1.9956920000000054
38492,-3.013492999999997
38493,-2.313290000000002
38494,-1.7773089999999954
38495,-1.2668120000000016
38496,-0.3895960000000045
38497,-0.16172299999999495
38498,-1.3561740000000029
38499,-0.8474849999999989
38500,-1.3266929999999988
38512,-1.753779999999999
38513,-1.6710780000000014
38518,-0.12954400000000277
38524,-0.7932699999999997
38525,-1.626491999999999
38526,-1.2539519999999982
38531,-0.9666100000000029
38532,-1.994329999999998
38533,-1.6161260000000013
38534,-0.20574599999999776
38535,-0.36146200000000306
38536,-0.9397159999999971
38537,-3.614370000000001
38538,-2.7080540000000006
38539,-1.3563560000000017
38540,-0.3991959999999999
38541,-0.024036999999999864
38543,-0.9055339999999994
38544,-2.5643600000000006
38545,-7.415509999999998
38546,-8.141553
38547,-3.662090000000001
38548,-5.71528
38567,-0.4629329999999996
38573,-0.6535149999999987
38574,-1.3828200000000024
38575,-1.0115269999999938
38576,-0.5324830000000063
38577,-0.4402539999999959
38578,-0.43810700000000224
38581,-0.6435859999999991
38582,-0.0038680000000042014
38586,-0.7957920000000058
38587,-0.2983649999999969
38593,-0.2168929999999989
38594,-0.6521339999999967
38595,-0.7263599999999997
38596,-0.1131730000000033
38599,-0.5209499999999991
38600,-0.5362209999999976
38603,-0.40337000000000245
38604,-1.4519969999999986
38605,-0.8893729999999991
38606,-1.06109
38607,-0.9165530000000004
38608,-1.1260169999999974
38609,-3.823274000000005
38610,-1.2139329999999973
38611,-3.1316699999999997
38612,-1.7697460000000014
38613,-1.8812029999999993
38614,-0.05827899999999886
38624,-0.41116700000000606
38625,-0.5197450000000003
38627,-0.34071200000000346
38628,-0.9527379999999965
38629,-1.837102999999999
38630,-0.8355829999999997
38631,-0.6370080000000016
38632,-0.8060500000000026
38633,-2.408444999999997
38634,-4.899523000000002
38635,-4.797038000000001
38636,-2.8900760000000005
38637,-3.090463999999999
38638,-3.1666789999999985
38639,-3.475798600000001
38640,-2.2799993999999995
38641,-4.654353
38655,-3.9960227
38659,-0.9414489999999995
38660,-2.0749312999999994
38661,-0.4164834000000006
38662,-4.7402773
38676,-1.0058140000000009
38677,-3.448060999999999
38678,-2.3471960000000003
38679,-4.261376
38680,-4.129123
38681,-4.329765000000001
38682,-1.7283809999999997
38683,-4.766304
38691,-0.28896499999999925
38693,-0.05899400000000021
38701,-0.2524090000000001
38721,-1.3264920000000018
38722,-1.9319429999999969
38723,-1.5918800000000033
38724,-1.3337099999999964
38725,-1.7441670000000045
38727,-3.298068999999998
38728,-1.1720889999999997
38729,-2.156170000000003
38730,-2.256281999999999
38731,-2.0005479999999984
38732,-1.9107190000000003
38733,-1.845019999999998
38734,-1.5555170000000018
38735,-1.8907489999999996
38736,-2.231224000000001
38737,-2.8970470000000006
38738,-2.766558
38739,-2.5843469999999993
38740,-2.6939829999999994
38741,-0.10960000000000036
38768,-0.22472299999999734
38769,-0.17338000000000164
38770,-0.8723979999999969
38771,-1.3143220000000042
38772,-1.7239199999999997
38773,-1.799349999999997
38774,-0.9202429999999993
38775,-0.3713070000000016
38781,-0.5977779999999981
38782,-1.1414159999999995
38783,-0.5718139999999963
38784,-0.25391000000000474
38785,-1.3482289999999963
38786,-1.9813650000000038
38787,-1.7753179999999986
38788,-1.582211000000001
38789,-1.6553269999999998
38790,-4.966052999999995
38791,-4.9743330000000014
38792,-4.060384000000003
38793,-3.9164049999999975
38794,-5.090517000000002
38795,-3.7143420000000003
38796,-3.6477259999999987
38797,-4.9529890000000005
38798,-3.6145936
38799,-3.3170934
38837,-0.6901720000000022
38838,-0.05580799999999897
38858,-0.1814239999999998
38859,-1.2403700000000057
38860,-0.16179299999999586
38868,-0.3001289999999983
38869,-0.778183999999996
38870,-1.118470000000002
38871,-1.7132780000000025
38872,-1.7004239999999982
38874,-3.990214999999999
38875,-2.121499
38876,-3.0066559999999996
38877,-4.470467000000003
38878,-4.737414999999999
38879,-4.168376000000002
38880,-3.954144999999997
38881,-4.155883000000001
38882,-4.999824
38883,-6.0238354
38884,-1.9431226
38966,-0.29148399999999874
38967,-0.471604000000001
38968,-1.1497209999999995
38987,-0.11051199999999994
38988,-0.16599399999999775
38989,-0.6239230000000049
38998,-0.05057000000000045
39001,-0.46871800000000263
39002,-0.747136999999995
39003,-0.4071830000000034
39004,-0.6746529999999993
39005,-1.0910119999999992
39006,-1.6831770000000006
39007,-1.2156530000000032
39008,-1.4218149999999952
39009,-3.5309799999999996
39010,-2.3786400000000043
39011,-1.3782739999999976
39012,-1.9314660000000003
39013,-2.828940000000003
39014,-3.0662999999999982
39015,-3.8388539999999978
39016,-1.831673000000002
39017,-2.8039810000000003
39018,-1.4224839999999972
39019,-2.1916430000000027
39020,-3.3346509999999974
39021,-0.5045570000000019
39022,-0.24564200000000014
39023,-1.8139359999999982
39024,-0.3097990000000017
39039,-0.8671849999999992
39040,-4.509135000000001
39041,-3.8161060000000013
39042,-3.3553810000000013
39043,-0.1478699999999975
39045,-0.23319700000000054
39052,-0.2637590000000003
39053,-2.6504639999999995
39054,-1.1227009999999993
39063,-2.7499400000000023
39065,-8.078254999999999
39067,-0.04490200000000044
39086,-0.5215310000000031
39087,-0.6741859999999988
39088,-0.4963340000000045
39092,-0.11714200000000119
39095,-0.05955099999999902
39098,-0.1932949999999991
39099,-0.3119049999999959
39100,-0.14959699999999998
39101,-0.3241350000000054
39102,-0.31899299999999897
39103,-0.3512149999999963
39104,-0.05724700000000382
39109,-0.43582800000000077
39110,-0.3664619999999985
39111,-0.3218000000000032
39112,-0.03173999999999921
39113,-0.2808939999999964
39114,-0.5215530000000044
39115,-0.6380959999999973
39116,-0.040866999999998654
39120,-0.10480899999999593
39121,-1.4682809999999975
39122,-0.6041450000000026
39124,-0.3941340000000011
39125,-3.649549999999998
39126,-2.5381399999999985
39127,-1.3351299999999995
39129,-1.760469999999998
39130,-3.815180000000005
39131,-5.0463629999999995
39132,-5.304794999999999
39133,-8.904106
39134,-5.535371
39138,-0.04664099999999749
39139,-2.960486000000003
39140,-3.846772999999999
39141,-2.4039319999999993
39142,-1.8988940000000003
39143,-2.920593
39144,-5.552142
39207,-0.1933589999999974
39208,-0.8367460000000015
39209,-1.6880039999999994
39210,-0.8176000000000005
39211,-0.5078700000000005
39216,-0.11884999999999835
39226,-0.6422900000000027
39227,-1.360351999999999
39228,-1.6794050000000027
39229,-2.172916999999998
39230,-3.3115689999999987
39231,-4.017879000000001
39232,-4.160316999999999
39233,-4.064888
39234,-4.348692
39235,-3.8551540000000024
39236,-3.605995
39237,-2.926678999999999
39238,-2.632568
39239,-3.215415
39310,-0.41759400000000113
39311,-0.6425400000000039
39312,-0.46719299999999464
39320,-0.35670000000000357
39321,-0.7847650000000002
39322,-2.0277949999999976
39323,-1.384990000000002
39324,-3.902470000000001
39325,-4.433589999999995
39326,-3.6900360000000063
39327,-2.7309939999999955
39328,-1.4213140000000024
39329,-1.8954629999999995
39330,-2.7217160000000007
39331,-1.4766089999999998
39332,-0.7385899999999985
39353,-0.6091899999999981
39354,-0.7568330000000003
39355,-0.1717300000000037
39356,-0.6619770000000003
39357,-0.9121799999999993
39358,-1.1263599999999983
39359,-0.15454299999999677
39363,-0.5983579999999975
39364,-0.5626529999999974
39380,-0.5588699999999989
39381,-0.6648399999999981
39382,-0.5753700000000066
39383,-1.0239199999999968
39384,-0.9246359999999996
39385,-2.247066000000004
39386,-2.5840609999999984
39387,-2.0571819999999974
39388,-1.4791720000000055
39389,-1.4945599999999999
39390,-0.9879079999999973
39391,-0.7265700000000024
39396,-0.5518300000000025
39397,-0.6879299999999944
39398,-2.2598040000000026
39399,-1.8856809999999982
39400,-3.8575210000000055
39401,-1.5846289999999996
39402,-1.2968369999999965
39403,-3.2464179999999985
39404,-4.774570000000004
39405,-3.468549999999997
39406,-4.092507000000001
39407,-3.934483
39408,-2.891594999999999
39409,-4.135224500000001
39410,-4.6701555
39411,-4.1089983
39412,-3.7819567
39437,-0.3241529999999955
